rna_id,sequence_length,historical_pair_count,reproduced_pair_count,exact_pair_set_match,historical_only_pair_count,rerun_only_pair_count,status,failure_reason,command,input_fasta_path,input_fasta_sha256,raw_stdout_path,raw_stdout_sha256,stderr_path,stderr_sha256,petfoldrr_path,petfoldrr_sha256,runtime_seconds,exit_code,output_structure
2K5Z_29_hp_nmr_A,29,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2K5Z_29_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K5Z_29_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2K5Z_29_hp_nmr_A.fasta,debb25cb42ae6887ee20bc89f243b1b11b1a235634fd1026f850cb1b9a17f633,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K5Z_29_hp_nmr_A.stdout.txt,d9c4b144f724621bf4b8cd331e12e6acee2d255dd39b1d78636cdb83c9523a2a,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2K5Z_29_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K5Z_29_hp_nmr_A.petfoldrr,a04219af6671b616560ac659851a8dc9b79ed3337377a21daf4bb4703103d47e,0.00597,0,(((((((((.((....)).))))).))))
2K95_48_pseudoknot_nmr_A,48,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2K95_48_pseudoknot_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K95_48_pseudoknot_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2K95_48_pseudoknot_nmr_A.fasta,b14056183bb85dd3ed46a42a6ef0e72f49014cc638502c8c801c3e60ad00aa2b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K95_48_pseudoknot_nmr_A.stdout.txt,620d1aa4cf7bf34706a178e5f23ce63033a8c1898965f7808a36679e1047ae49,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2K95_48_pseudoknot_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2K95_48_pseudoknot_nmr_A.petfoldrr,730f4c9dfec571447d866000e8124cf5b458b25ce7351b1d3b5765828458ee2b,0.011862,0,((((((....((.....))....))))))...................
2KD8_22_hp_nmr_A,22,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KD8_22_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KD8_22_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KD8_22_hp_nmr_A.fasta,92160e1b148671b026710154ba6b96b0c97a06753c5831723af383a3f97d8122,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KD8_22_hp_nmr_A.stdout.txt,ecc5e2988c5beb1a0225bd393250b4dd9a932baa5fe41b1f750cdf6df37484fc,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KD8_22_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KD8_22_hp_nmr_A.petfoldrr,25cc4db36dd6587f0ed60f9c750e0ff2be24a75eea2ca2a3fb284576176044e1,0.004886,0,(((((((((....)))))))))
2KE6_49_hp_nmr_A,48,19,19,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KE6_49_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KE6_49_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KE6_49_hp_nmr_A.fasta,a360512d11b6c90b2060444115422fa6a6b33648744dfd302d86613318752fcf,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KE6_49_hp_nmr_A.stdout.txt,d86b3cb7ba08cdea3f104cfe6ccaeccbd0399c152c0d38f8d069216d8461032f,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KE6_49_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KE6_49_hp_nmr_A.petfoldrr,b58a0f8f4467dcbf773af2e83189fb98883e3486edc86ab2929dbbbb4ef0d2b9,0.011565,0,(((((((((((((((((((........))))))).)))).))))))))
2KHY_38_hpbulge_nmr_A,38,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KHY_38_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KHY_38_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KHY_38_hpbulge_nmr_A.fasta,f578ce27f5607b1901aaccea0b5dd8adff64e50b7aa7aae47c241b8fb9462b50,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KHY_38_hpbulge_nmr_A.stdout.txt,a9cf6630c2e2a247d78d7ddde4921f9774bf1f74799b425635c913adcf678258,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KHY_38_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KHY_38_hpbulge_nmr_A.petfoldrr,5d0ac9863699b038529e77645631b9180ecf0ca1f0cbd36caca49176f742040d,0.008198,0,((((((.......((((....)))).......))))))
2KPV_34_hpbulge_nmr_A,34,12,12,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KPV_34_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KPV_34_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KPV_34_hpbulge_nmr_A.fasta,d09c0442603985cc9572bf8804c7cb3d3356037b493c770f97549875edcbf5c5,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KPV_34_hpbulge_nmr_A.stdout.txt,af27394d0c601f62fe57770ed12f31a9bb087b69074f44ba799057e7ef89d02b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KPV_34_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KPV_34_hpbulge_nmr_A.petfoldrr,69c8c2cffb5e8ebd5fa0fcd412e3e36c3bdcd55abb11ebb63a0a28dbf11435c1,0.008796,0,((((((((..((((....))))...)))).))))
2KRL_102_3wj_nmr_A,102,30,30,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KRL_102_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KRL_102_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KRL_102_3wj_nmr_A.fasta,f042d1e726ee40af4796fb31a0f713d1e01d211b9884b9c3d9724dffb820d2f1,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KRL_102_3wj_nmr_A.stdout.txt,15c1ae43029f097bbc113e0e09114b662f951388f20822b2b524ba1fbe810490,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KRL_102_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KRL_102_3wj_nmr_A.petfoldrr,cf379efdd01f35cc8e53baee996063a2c120ef1b014c0a2dfe8a7490271a9475,0.071327,0,((((((((....))))))))......(((((((((.........)))))))))...((((((((((......(((....)))......))))))))))....
2KVN_17_hp_nmr_A,17,5,5,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KVN_17_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KVN_17_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KVN_17_hp_nmr_A.fasta,3753e640551a4d72d5159941ffac5e3abf9caca67985640b4fdcb2958de09a51,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KVN_17_hp_nmr_A.stdout.txt,82fbfcb6267b45fb6365b854c8cc2987faddc777a47c7c5a0cc0df4725d22bfa,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KVN_17_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KVN_17_hp_nmr_A.petfoldrr,66b1f3bd3412228fb2fc021a6cb5a2590edad405218edfdb5e44db417d814e48,0.004364,0,(((((......))))).
2KZL_55_hpbulge_nmr_A,55,14,14,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2KZL_55_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KZL_55_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2KZL_55_hpbulge_nmr_A.fasta,eacf169074f833e172ee795bad60a848d8e9ef1f4fc16c880016a71f7bafe65e,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KZL_55_hpbulge_nmr_A.stdout.txt,4a80a9c5fb76d86def1dcfe0f97cb0b33a90afe42c33def7b86570d8442cfa91,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2KZL_55_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2KZL_55_hpbulge_nmr_A.petfoldrr,8a9cd8fec98208484e3c21a06df36dbde3c7897a3a840a5f631ba38bb9d99e9d,0.01554,0,((((((......((((.......((((....)))).......))))...))))))
2L2J_42_hp_nmr_A,42,19,19,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2L2J_42_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L2J_42_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2L2J_42_hp_nmr_A.fasta,ab027e256d9d43fdfc4edd878cb3d85c758677c407ff6950ab0ed25b64e3cf10,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L2J_42_hp_nmr_A.stdout.txt,82902c388abe0f0451cfb2fe50d9a0b916836906a3c63da8721c1270833c1870,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2L2J_42_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L2J_42_hp_nmr_A.petfoldrr,17292385c89a6a1e166c334faf9fc27f6903174aaf896c8225a40c5a0429b01c,0.008536,0,(((((((((((((((((((....)))))))))))))))))))
2L3E_35_hpbulge_nmr_A,35,13,13,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2L3E_35_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L3E_35_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2L3E_35_hpbulge_nmr_A.fasta,7a905797c93f42b0e489236e2de5acb563bc4e4bb4461b1ba9bf495efd8045f6,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L3E_35_hpbulge_nmr_A.stdout.txt,f341615fad21dd7ec809931bacb6e9d01c7954994c960b6a39bbe830d06e0429,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2L3E_35_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L3E_35_hpbulge_nmr_A.petfoldrr,9296aeb7b58acdb7f73d3e397ca20fdebcc14ac21e696f21d3da81b43d43870c,0.007034,0,(((((((.....((((((....)))))))))))))
2L5Z_26_hpbulge_nmr_A,26,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2L5Z_26_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L5Z_26_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2L5Z_26_hpbulge_nmr_A.fasta,31d279039432c89340a22cebb3c8185aeed109bb08f660a6fb2f20af83d06216,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L5Z_26_hpbulge_nmr_A.stdout.txt,3a918c09dc79020f484759a60e1753b25f8a8ccdacc857a793f50278d5b65505,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2L5Z_26_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2L5Z_26_hpbulge_nmr_A.petfoldrr,093ddfd99bada67825c5dbc280ca7b539ead0b6e86b3be16877532535502da3b,0.005312,0,((((((...(((....))).))))))
2LBL_17_hp_nmr_A,17,5,5,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LBL_17_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LBL_17_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LBL_17_hp_nmr_A.fasta,0d4d4440569976ae1a4be3449694793702dee86b7805669071cc9cb34c98b9b2,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LBL_17_hp_nmr_A.stdout.txt,b35eeb8d8e4685154de2f809365d6aaeb52d71ed23db70a40e6d091b7a25d1cc,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LBL_17_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LBL_17_hp_nmr_A.petfoldrr,ba2c659a6d50ecb729b30276cc1b7c840ed3e1d825bdd6a907b634f634876b2d,0.004466,0,(((((.......)))))
2LDL_27_hp_nmr_A,27,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LDL_27_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDL_27_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LDL_27_hp_nmr_A.fasta,6b09a7be0d9e320930f65057c8da196fd27fb0631258e6b4fd8031887a11b221,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDL_27_hp_nmr_A.stdout.txt,a2422d5fe8434787c4d46b0e69bc6912038bd368e324b45894b1f41e2630c51a,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LDL_27_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDL_27_hp_nmr_A.petfoldrr,0d80e54f48600f63c8fae206267d9a24cd5a37a3813f3e1afea953cc2f14b16f,0.006615,0,(((((((((((.....)))))))))))
2LDT_31_hp_nmr_A,31,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LDT_31_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDT_31_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LDT_31_hp_nmr_A.fasta,de151d5badb81d1ea543f9e5cd081685658d43ef5e7a0ccadc77af1182031cc8,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDT_31_hp_nmr_A.stdout.txt,1ab6cf820600f72e2233791ab20964a0a4032a4677746de8b40338a56fab1439,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LDT_31_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LDT_31_hp_nmr_A.petfoldrr,c908d4c5660552c23acbfcdfce310223b8e2f349e65e1b73e7318e6b09a43c5f,0.006139,0,(((((((..((((....))))...)))))))
2LHP_37_hp_nmr_A,37,15,15,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LHP_37_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LHP_37_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LHP_37_hp_nmr_A.fasta,23b48f7fdb493437481bdc97cf522631bb35b36195bffb89c27f679a8844ae2d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LHP_37_hp_nmr_A.stdout.txt,f844e346052da1de1012e270930bb5f69ebc62cc55c7151ff8475c892dd0db5b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LHP_37_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LHP_37_hp_nmr_A.petfoldrr,5883c97d280f598347bd72619a56916f347281e4992805d86eeb98d8cd2c5efc,0.008835,0,(((((((((.((((((....))))))..)))))))))
2LI4_32_hp_nmr_A,32,14,14,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LI4_32_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LI4_32_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LI4_32_hp_nmr_A.fasta,0bbed440314935747a2faf574f29effc9ea611ee7e4dc6b92eed0c9c5d79148c,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LI4_32_hp_nmr_A.stdout.txt,643e1e6e0ad614e2354363665f22b83cfa584cec09b044d625fa8b3d1c8d8ea7,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LI4_32_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LI4_32_hp_nmr_A.petfoldrr,585664351684e1cb84f44a8ce9ae33a28f5def8467008ea535b9a5339ee9820a,0.006417,0,((((((((((((((....))))))))))))))
2LJJ_27_hpbulge_nmr_A,27,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LJJ_27_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LJJ_27_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LJJ_27_hpbulge_nmr_A.fasta,ce86947e587c52920f84c82857129ac4d27d87a7c5c7c13fa89082b13fae0f88,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LJJ_27_hpbulge_nmr_A.stdout.txt,b9b62cb82fb1cb75e43b94f6453ef8ef085f72393ba4f3cb06c4b5be106f6fc3,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LJJ_27_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LJJ_27_hpbulge_nmr_A.petfoldrr,d46ca8ac83846386e66d32f5d7ce893f7e91c7773ca0448e73cc49a900f59190,0.00561,0,(((((..(((((.....))))))))))
2LK3_24_hpbulge_nmr_A,24,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LK3_24_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LK3_24_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LK3_24_hpbulge_nmr_A.fasta,4917fcda33d00802f7f69365d33b7cf75873fd84786a733cd80dd6801652f2f0,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LK3_24_hpbulge_nmr_A.stdout.txt,2bef944459227217164a4fa34d709ff552736eeb218b2be69e3af8a8bbb1c5db,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LK3_24_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LK3_24_hpbulge_nmr_A.petfoldrr,b600eba9c50e473376788314ba94f79d295cd19ed894f1d1f1a90ffbc584a946,0.005791,0,((((..(((((....)))))))))
2LKR_110_3wj_nmr_A,111,37,37,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LKR_110_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LKR_110_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LKR_110_3wj_nmr_A.fasta,d10357180f340c5f9d177f1d6d90ddb62af76b2f1e247297110c30894a7fac2f,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LKR_110_3wj_nmr_A.stdout.txt,7c819b0b12447743bfb291eacb83761a1e3c656e5e8e110b6b8d8d839d8b7ccc,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LKR_110_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LKR_110_3wj_nmr_A.petfoldrr,6b4c2e21f8c93dd8bc2bb900944aa594d13086e3295f881de68ae5f3d150d36c,0.079379,0,((((((((.....((((((((.((((.(((.....)))..)))).)))...((((((((((((....))))))))))))((....))....)))))......)))).))))
2LQZ_27_hpbulge_nmr_A,27,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LQZ_27_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LQZ_27_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LQZ_27_hpbulge_nmr_A.fasta,2f9aa382a7a9d75bb7faafffc3dcd4a34a471028e67799a9d3004cdc22012ed7,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LQZ_27_hpbulge_nmr_A.stdout.txt,2c8e90e28b99d18e10cc19499bb6adecd44bfe81fd7ccb3262d8c589280d32a4,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LQZ_27_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LQZ_27_hpbulge_nmr_A.petfoldrr,13cb8fb97fe8c77d4c55484c65505a787da2163f086ccdb7a127c6175ea90cc5,0.007877,0,((((((...((((....))))))))))
2LU0_49_3wj_nmr_A,49,16,16,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LU0_49_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LU0_49_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LU0_49_3wj_nmr_A.fasta,7de399d141cb55fc23e43eecfba54fc76173e89f813ca3b3e0f75971b1351c0e,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LU0_49_3wj_nmr_A.stdout.txt,43a460db5c0d94cdf82c25f9dba0be05cb836d9274cadf780375b569ae514ddd,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LU0_49_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LU0_49_3wj_nmr_A.petfoldrr,7406abedd7454f724beefe57dc7a36a8bd2ce636ffb591c7f174d0dc09fb5db0,0.014262,0,(((((..((((.((....))...(((((....)))))))))...)))))
